Vuosi;Tunnusluku;Helsingin seudun liikenne;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;Uusimaa;Kaakkois-Suomi;Pohjois-Savo;Etelä-Pohjanmaa;Keski-Suomi;Pirkanmaa;Varsinais-Suomi;Pohjois-Pohjanmaa;Lappi
2013;Joukkoliikenteen lippualue;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;;;;;;;;;
2013;Toimivaltainen viranomainen:;HSL;Hämeenlinna;Lahti;Riihimäki;Hyvinkää;Lappeenranta;Imatra;Kotka;Kouvola;Mikkeli;Savonlinna;Joensuu;Kuopio;Kokkola;Seinäjoki;Vaasa;Jyväskylä;Tampere;Turku;Pori;Rauma;Salo;Oulu;Kajaani;Kemi;Rovaniemi;UUD-ELY;KaS-ELY;PoS-ELY;EPO-ELY;KES-ELY;PIR-ELY;VAR-ELY;POP-ELY;LAP-ELY
2014;Brutto: Maksettu liikennöintikorvaus marraskuussa;37527486,96;0;1264425,95;0;0;304408,66;0;0;0;0;31641,49;0;1038507;0;0;0;0;4144046;0;0;13687,09;0;2000972,27;0;0;23939,25;0;0;0;0;0;0;0;0;0
2014;Brutto: Maksettu liikennöintikorvaus joulukuussa;41748275,6;0;1252116,11;0;0;298816,36;0;0;0;0;43114,38;0;1038134;0;0;0;0;4107438;0;0;10518,77;0;1911075,36;0;0;23939,25;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus tammikuussa;0;150929;0;0;0;0;0;0;20448,94;0;28716,4;0;0;49491,66667;91138,65;0;0;0;0;0;32010,45417;0;40778,08182;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus helmikuussa;0;139736;0;0;0;0;0;0;15124,96;0;24043,12;0;0;49491,66667;87493,1;0;0;0;0;0;32010,45417;0;41519,12727;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus maaliskuussa;0;146028;0;0;0;0;0;0;19395,94;0;28548,49;0;0;49491,66667;94784,19;0;0;0;0;0;32010,45417;0;41066,53636;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus huhtikuussa;0;156669;0;0;0;0;0;0;19951,27;0;28288,83;0;0;49491,66667;87493,1;0;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus toukokuussa;0;182543;0;0;0;0;0;0;19917,27;0;28196,63;0;0;49491,66667;91138,65;0;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus kesäkuussa;0;191567;0;0;0;0;0;0;28985,47;0;14028,88;0;0;49491,66667;76556,46;0;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus heinäkuussa;0;203283;58086,95;0;0;0;0;0;31097,82;0;22222,27;541950,11;0;49491,66667;83847,56;0;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus elokuussa;0;198942;95656,06;0;0;0;0;0;55108,84;0;33146,15;541950,11;0;49491,66667;87493,1;172884;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus syyskuussa;0;200219;94446,14;0;0;0;0;0;62609,94;0;36126,39;541950,11;0;49491,66667;94784,19;172884;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus lokakuussa;0;198568;139021,33;0;0;0;0;0;53618,96;0;34508,4;541950,11;0;49491,66667;98429,74;172884;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus marraskuussa;0;191240;114847,13;0;0;0;0;0;54582;0;34582,53;541950,11;0;49491,66667;87493,1;172884;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Maksettu liikennöintikorvaus joulukuussa;0;143587;109673,06;0;0;0;0;0;66769;0;31696,93;541950,11;0;49491,66667;91138,65;172884;0;0;0;0;32010,45417;0;41148,6;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot tammikuussa;4272522,31;0;0;0;0;0;0;0;0;0;599,6483333;0;0;0;0;0;0;377503,4;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot helmikuussa;4006419,04;0;0;0;0;0;0;0;0;0;599,6483333;0;0;0;0;0;0;336081,76;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot maaliskuussa;4725324,72;0;0;0;0;0;0;0;0;0;599,6483333;0;0;0;0;0;0;363195,04;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot huhtikuussa;4175956,47;0;0;0;0;0;0;0;0;0;599,6483333;0;0;0;0;0;0;345444,49;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot toukokuussa;4829471,46;0;0;0;0;78127,73;0;0;0;0;599,6483333;0;0;0;0;0;0;404308,59;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot kesäkuussa;4896633,15;0;0;0;0;62348,64;0;0;0;0;599,6483333;0;0;0;0;0;0;339061,22;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot heinäkuussa;5071058,04;0;222229,09;0;0;59255;0;0;0;0;599,6483333;0;334631;0;0;0;0;594237,24;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot elokuussa;5670059,43;0;255065,82;0;0;91836,36;0;0;0;0;599,6483333;0;402413;0;0;0;0;626218,97;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot syyskuussa;4385686,51;0;235151,73;0;0;82393,18;0;0;0;0;599,6483333;0;413911;0;0;0;0;533592,69;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot lokakuussa;4359221,42;0;246300,09;0;0;92534,09;0;0;0;0;599,6483333;0;467800;0;0;0;0;567495,24;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot marraskuussa;4061517,36;0;247056,27;0;0;88221,36;0;0;0;0;599,6483333;0;862721;0;0;0;0;556201,15;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kertalipuista saadut lipputulot joulukuussa;4324654,76;0;264106,45;0;0;96671,96;0;0;0;0;599,6483333;0;467016;0;0;0;0;536593,69;0;0;0;0;532813,7936;0;0;1216,666667;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot tammikuussa;0;0;0;0;0;0;0;0;31678;0;3830;57008,33333;0;0;228,18;0;0;0;0;0;0;0;16527,18182;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot helmikuussa;0;0;0;0;0;0;0;0;31678;0;3798;57008,33333;0;0;98,18;0;0;0;0;0;0;0;14200,04545;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot maaliskuussa;0;0;0;0;0;0;0;0;31678;0;4479;57008,33333;0;0;122,72;0;0;0;0;0;0;0;12965,18182;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot huhtikuussa;0;0;0;0;0;0;0;0;31678;0;3972;57008,33333;0;0;110,9;0;0;0;0;0;0;0;10743,09091;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot toukokuussa;0;0;0;0;0;0;0;0;31678;0;3515;57008,33333;0;0;102,72;0;0;0;0;0;0;0;9225,954545;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot kesäkuussa;0;0;0;0;0;0;0;0;21102;0;3240;57008,33333;0;0;0;0;0;0;0;0;0;0;7690,272727;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot heinäkuussa;0;0;75664,18;0;0;0;0;0;21102;0;2675;57008,33333;0;0;0;11160;0;0;0;0;0;0;7938,636364;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot elokuussa;0;0;85569,18;0;0;0;0;0;26390;0;3810;57008,33333;0;0;100;19886;0;0;0;0;0;0;8643,136364;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot syyskuussa;0;0;78439,73;0;0;0;0;0;31678;0;4854;57008,33333;0;0;140;20447;0;0;0;0;0;0;9898,590909;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot lokakuussa;0;0;82778,36;0;0;0;0;0;31678;0;4566;57008,33333;0;0;132,72;24458;0;0;0;0;0;0;13089,72727;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot marraskuussa;0;0;80807,45;0;0;0;0;0;31678;0;4670;57008,33333;0;0;179,09;24531;0;0;0;0;0;0;13915,63636;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kertalipuista saadut lipputulot joulukuussa;0;0;84218,64;0;0;0;0;0;31678;0;4325;57008,33333;0;0;148;25622;0;0;0;0;0;0;14332,5;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot tammikuussa;6436154,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1022716,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot helmikuussa;5833948,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;943817,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot maaliskuussa;6590693,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016667,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot huhtikuussa;6359691,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;926568,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot toukokuussa;6951737,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;994165,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot kesäkuussa;6377536,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;786101,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot heinäkuussa;5608350,13;0;99899,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;876303,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot elokuussa;7150670,04;0;194866,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998865,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot syyskuussa;6746099,93;0;183321,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1020921,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot lokakuussa;7325382,9;0;191676,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127740,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot marraskuussa;6985993,29;0;214093,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1097376,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Arvolipuista saadut lipputulot joulukuussa;7022319,96;0;203095,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1121196,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot tammikuussa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot helmikuussa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot maaliskuussa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot huhtikuussa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot toukokuussa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot kesäkuussa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot heinäkuussa;0;0;14918,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot elokuussa;0;0;22251,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot syyskuussa;0;0;24948,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot lokakuussa;0;0;27465,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot marraskuussa;0;0;28202,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Arvolipuista saadut lipputulot joulukuussa;0;0;28397,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot tammikuussa;13045917,72;0;0;0;0;0;0;0;0;0;42568;0;0;0;0;0;0;1008762,67;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot helmikuussa;12476439,6;0;0;0;0;0;0;0;0;0;33847;0;0;0;0;0;0;932258,62;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot maaliskuussa;13929102,83;0;0;0;0;0;0;0;0;0;38453;0;0;0;0;0;0;920618,77;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot huhtikuussa;12572950,6;0;0;0;0;0;0;0;0;0;30251;0;0;0;0;0;0;814293,06;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot toukokuussa;12566939,15;0;0;0;0;78676,16;0;0;0;0;22737;0;0;0;0;0;0;720502,03;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot kesäkuussa;9954028,93;0;0;0;0;37722,27;0;0;0;0;11656;0;0;0;0;0;0;522183;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot heinäkuussa;7988996,31;0;118699;0;0;30541,75;0;0;0;0;10814;0;93735,27;0;0;0;0;569266,74;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot elokuussa;10778535,16;0;204630,92;0;0;51648,21;0;0;0;0;25911;0;163911,35;0;0;0;0;836897,07;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot syyskuussa;12819769,69;0;246116,37;0;0;97465,97;0;0;0;0;33260;0;193991,07;0;0;0;0;980758,17;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot lokakuussa;13812363,19;0;269700,45;0;0;128910,36;0;0;0;0;35538;0;223801,66;0;0;0;0;1013524,49;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot marraskuussa;12525652,31;0;275652,28;0;0;139480,89;0;0;0;0;34846;0;217154,24;0;0;0;0;1072248,76;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;Brutto: Kausilipuista saadut lipputulot joulukuussa;12197519,89;0;229073,18;0;0;116740,08;0;0;0;0;22720;0;164670,43;0;0;0;0;859986,19;0;0;0;0;502125,6061;0;0;3416,666667;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot tammikuussa;0;0;0;0;0;0;0;0;145477;0;0;129288,61;0;0;2234,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot helmikuussa;0;0;0;0;0;0;0;0;145477;0;0;129288,61;0;0;1588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot maaliskuussa;0;0;0;0;0;0;0;0;145477;0;0;129288,61;0;0;1907,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot huhtikuussa;0;0;0;0;0;0;0;0;145477;0;0;129288,61;0;0;1639,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot toukokuussa;0;0;0;0;0;0;0;0;145477;0;0;129288,61;0;0;1420,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot kesäkuussa;0;0;0;0;0;0;0;0;30022;0;0;129288,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot heinäkuussa;0;0;20180,91;0;0;0;0;0;30022;0;0;129288,61;0;0;0;15110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot elokuussa;0;0;30276,81;0;0;0;0;0;65310;0;0;129288,61;0;0;1729,16;28052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot syyskuussa;0;0;43446,82;0;0;0;0;0;99697;0;0;129288,61;0;0;2793,34;34470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot lokakuussa;0;0;50194,55;0;0;0;0;0;97818;0;0;129288,61;0;0;2232,43;42718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot marraskuussa;0;0;48886,82;0;0;0;0;0;93602;0;0;129288,61;0;0;2696,62;44102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;KOS: Kausilipuista saadut lipputulot joulukuussa;0;0;38437,27;0;0;0;0;0;97804;0;0;129288,61;0;0;2132,4;31740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Bussiliikenteen linjakilometrit;0;1468000;4070911,32;0;0;945065,2;0;0;1691042;0;535807;3111300;5089724;443000;554257;889227;0;15061332;0;0;57000;0;15320308,3;0;0;790300;0;0;0;0;0;0;0;0;0
2014;Bussiliikenteen lähtöjen määrä;0;0;224487;0;0;60976;0;0;93478;0;2722;147880;0;0;28682;108079;0;986370;0;0;2200;0;379436;0;0;60152;0;0;0;0;0;0;0;0;0
2014;Liikennöintikustannukset, €/nousija (PSA);1,31;4,49;2,84;;;2,42;;;2,71;;2,87;3,71;1,22;3,28;2,61;1,80;;1,36;;;;;3,46;;;14,91;0;0;0;0;0;0;0;0;0
2014;Maksetut liikennöintikorvaukset;456217438;2103311;8278213;0;0;2309589;0;0;447610;0;721938;3251701;6162639;593900;1071790;864420;0;43579258;0;0;513840;0;12021299;0;0;287271;0;0;0;0;0;0;0;0;0
2014;Joukkoliikenteen järjestämisen ja suunnittelun ulkoiset kustannukset ja viranomaisen henkilöstökulut;21960000;92000;180000;0;0;282950;0;0;60000;0;264822;318700;623488;18000;90000;173196;0;3031000;1730000;0;60000;0;356000;0;0;70600;0;0;0;0;0;0;0;0;0
2014;Joukkoliikenteen järjestämisen kokonaiskulut;199342120;2195311;4557478;0;0;1259965;0;0;507610;0;636963;3570401;2780371;611900;1161790;1037616;0;18846586;1730000;0;573840;0;-41974;0;0;302271;0;0;0;0;0;0;0;0;0
2014;Subventioaste;0;0;0,48;0;0;0;0;0;0;0;0,48;0;0;0;0;0;0;0;0;0;1,00;0;-0,03;0;0;0;0;0;0;0;0;0;0;0;0
2014;Valtion rahoituksen osuus liikennöintikustannuksista;0;0;0;;;0;;;0;;1;0;0;1;0;0;;0;;;2;;0;;;1;;;;;;;;;
2014;Matkustajat / talvikuukausi (syyskuu-toukokuu) (PSA);30383889;39000;271807;0;0;81051;0;0;74220;0;23301;123417;421748;15083;41375;44388;0;2865643;0;0;0;0;316846;0;0;1606;0;0;0;0;0;0;0;0;0
2014;Matkustajat / kesäkuukausi (kesäkuu-elokuu) (PSA);24522667;39000;257646;0;0;74428;0;0;28233;0;19361;123417;421748;15083;15578;26918;0;2086076;0;0;0;0;220188;0;0;1606;0;0;0;0;0;0;0;0;0
2014;Linjakilometrit kuukaudessa (PSA+Siirtymäajan liikenne + ME);0;122333;339243;0;0;78755;0;0;140920;0;44651;259275;424144;36917;46188;74102;0;1255111;0;0;4750;0;1276692;0;0;65858;0;0;0;0;0;0;0;0;0
2014;Linjakilometrit / talvikuukausi (syyskuu-toukokuu);0;122333;309494;0;0;70056;0;0;158376;0;44553;259275;424144;36917;46188;90508;0;1276211;0;0;5700;0;1430493;0;0;65858;0;0;0;0;0;0;0;0;0
2014;Linjakilometrit / kesäkuukausi (kesäkuu-elokuu);0;122333;428489;0;0;104855;0;0;88553;0;44944;259275;424144;36917;46188;75582;0;1191811;0;0;1900;0;815290;0;0;65858;0;0;0;0;0;0;0;0;0
2014;Lähtöjen määrä kuukaudessa;0;0;18707;0;0;5081;0;0;7790;0;227;12323;0;0;2390;9007;0;82198;0;0;183;0;31620;0;0;5013;0;0;0;0;0;0;0;0;0
2014;Lähdöt / talvikuukausi (syyskuu-toukokuu);0;0;16983;0;0;4245;0;0;8404;0;227;12323;0;0;2390;11860;0;82012;0;0;220;0;33003;0;0;5013;0;0;0;0;0;0;0;0;0
2014;Lähdöt / kesäkuukausi (kesäkuu-elokuu);0;0;23881;0;0;7589;0;0;5947;0;227;12323;0;0;2390;7505;0;82754;0;0;73;0;27470;0;0;5013;0;0;0;0;0;0;0;0;0
2014;Matkustajaa (nousijaa) / linja-kilometri (PSA);;1;1;;;1;;;1;;0;0;1;0;1;1;;2;;;0;;0;;;0;0;0;0;0;0;0;0;0;0
2014;Matkustajaa (nousijaa) /linja-kilometri (keskimääräinen arkipäivä, PSA);;;0;;;;;;1;;2;;;;;1;;2;2;;0;;0;;;;0;0;0;0;0;0;0;0;0
2014;Matkustajaa (nousijaa) /linja-kilometri (keskimääräinen lauantai, PSA);;;0;;;;;;1;;2;;;;;3;;2;2;;;;0;;;;0;0;0;0;0;0;0;0;0
2014;Matkustajaa (nousijaa) /linja-kilometri (keskimääräinen sunnuntai, PSA);;;0;;;;;;1;;;;;;;1;;2;1;;;;0;;;;0;0;0;0;0;0;0;0;0
2014;Matkustajaa / lähtö (PSA);;;14;;;16;;;10;;98;10;;;15;8;;32;;;0;;9;;;3;0;0;0;0;0;0;0;0;0
2014;Matkustajaa /lähtö (keskimääräinen arkipäivä, PSA);;;0;;;28;;;12;;14;;;;0;8;;36;21;;0;;0;;;;0;0;0;0;0;0;0;0;0
2014;Matkustajaa /lähtö (keskimääräinen lauantai, PSA);;;0;;;18;;;6;;9;;;;0;32;;30;15;;;;0;;;;0;0;0;0;0;0;0;0;0
2014;Matkustajaa /lähtö (keskimääräinen sunnuntai, PSA);;;0;;;15;;;6;;6;;;;;10;;26;12;;;;0;;;;0;0;0;0;0;0;0;0;0
2014;Tuotantokustannukset / linja-kilometri (PSA);;2,27;2,25;;;2,44;;;1,96;;1,44;1,79;1,21;1,34;2,15;1,65;;2,89;;;9,01;;1,00;;;2,14;0;0;0;0;0;0;0;0;0
2014;Tuotantokustannukset / matkustaja;1,32;;3,64;;;2,42;;;;;3,59;;1,22;;;;;1,36;;;;;3,65;;;14,91;0;0;0;0;0;0;0;0;0
2014;Valtion rahoitus / linja-kilometri;;1,1;1,0;;;0,2;;;0,5;;1,9;0,2;0,2;1,3;0,3;0,8;;0,2;;;20,7;;0,2;;;2,4;0;0;0;0;0;0;0;0;0
2014;Lipputulot / linja-kilometri;;0,0;1,2;;;1,4;;;1,5;;0,7;0,7;0,8;0,0;0,0;0,6;;1,8;;;0,0;;1,0;;;0,4;0;0;0;0;0;0;0;0;0
2014;Siirtymäajan liikenne: Nousijat tammikuussa;229031,00;56750,00;849,00;0,00;0,00;160530,00;0,00;216873,00;48248,00;0,00;0,00;2091,67;0,00;0,00;2126,25;132222,00;0,00;0,00;0,00;0,00;0,00;0,00;554105,00;0,00;0,00;64416,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2014;Siirtymäajan liikenne: Nousijat helmikuussa;201817,00;56750,00;611,00;0,00;0,00;144078,00;0,00;194847,00;48248,00;0,00;0,00;2091,67;0,00;0,00;2126,25;110904,00;0,00;0,00;0,00;0,00;0,00;0,00;538941,00;0,00;0,00;64416,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2014;Siirtymäajan liikenne: Nousijat maaliskuussa;239476,00;56750,00;820,00;0,00;0,00;155325,00;0,00;204434,00;48248,00;0,00;0,00;2091,67;0,00;0,00;2126,25;120985,00;0,00;0,00;0,00;0,00;0,00;0,00;484132,00;0,00;0,00;64416,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
